,Year,Month,Day,Species,Length,Weight,Sex,Fecundity,Location,SampleID,Source
424,2016,NA,NA,RB,545,1.55,male,NA,NA,NA,NA
425,2016,NA,NA,RB,515,0.8,male,NA,NA,NA,NA
426,2016,NA,NA,RB,521,1.2,male,NA,NA,NA,NA
427,2016,NA,NA,RB,575,1.9,male,NA,NA,NA,NA
428,2016,NA,NA,RB,505,1.1,male,NA,NA,NA,NA
429,2016,NA,NA,RB,525,1.3,male,NA,NA,NA,NA
430,2017,NA,NA,RB,510,1.3,female,NA,NA,NA,NA
431,2017,NA,NA,RB,460,1,female,NA,NA,NA,NA
432,2017,NA,NA,RB,625,2.8,male,NA,NA,NA,NA
433,2017,NA,NA,RB,530,1.8,male,NA,NA,NA,NA
434,2017,NA,NA,RB,480,1.4,male,NA,NA,NA,NA
435,2017,NA,NA,RB,540,1.45,male,NA,NA,NA,NA
436,2017,NA,NA,RB,520,1.2,male,NA,NA,NA,NA
437,2017,NA,NA,RB,550,1.4,male,NA,NA,NA,NA
438,2017,NA,NA,RB,600,1.8,male,NA,NA,NA,NA
439,2017,NA,NA,RB,510,1.1,male,NA,NA,NA,NA
440,2017,NA,NA,RB,510,1,male,NA,NA,NA,NA
441,2017,NA,NA,RB,510,1.1,female,NA,NA,NA,NA
442,2017,NA,NA,RB,510,1.25,male,NA,NA,NA,NA
443,2017,NA,NA,RB,620,2.35,male,NA,NA,NA,NA
444,2017,NA,NA,RB,580,1.55,male,NA,NA,NA,NA
445,2017,NA,NA,RB,520,1.4,male,NA,NA,NA,NA
446,2017,NA,NA,RB,520,1.3,male,NA,NA,NA,NA
447,2017,NA,NA,RB,540,1.55,male,NA,NA,NA,NA
448,2017,NA,NA,RB,470,0.9,male,NA,NA,NA,NA
449,2017,NA,NA,RB,460,0.9,male,NA,NA,NA,NA
450,1966,NA,NA,RB,366.0790345,NA,NA,428,lake,NA,Irvine 1978 figure 9
451,1966,NA,NA,RB,359.6308566,NA,NA,1345,lake,NA,Irvine 1978 figure 9
452,1966,NA,NA,RB,510.9086607,NA,NA,4066,lake,NA,Irvine 1978 figure 9
453,1966,NA,NA,RB,669.01806,NA,NA,3267,lake,NA,Irvine 1978 figure 9
454,1966,NA,NA,RB,630.4821981,NA,NA,4911,lake,NA,Irvine 1978 figure 9
455,1966,NA,NA,RB,610.4280192,NA,NA,5405,lake,NA,Irvine 1978 figure 9
456,1966,NA,NA,RB,670.9885335,NA,NA,5277,lake,NA,Irvine 1978 figure 9
457,1966,NA,NA,RB,678.2006608,NA,NA,5646,lake,NA,Irvine 1978 figure 9
458,1966,NA,NA,RB,624.9299279,NA,NA,6990,lake,NA,Irvine 1978 figure 9
459,1966,NA,NA,RB,674.1820596,NA,NA,7478,lake,NA,Irvine 1978 figure 9
460,1966,NA,NA,RB,768.7453759,NA,NA,4435,lake,NA,Irvine 1978 figure 9
461,1966,NA,NA,RB,757.0001888,NA,NA,5666,lake,NA,Irvine 1978 figure 9
462,1966,NA,NA,RB,767.2553873,NA,NA,6534,lake,NA,Irvine 1978 figure 9
463,1966,NA,NA,RB,770.2790449,NA,NA,7060,lake,NA,Irvine 1978 figure 9
464,1966,NA,NA,RB,771.9680222,NA,NA,7552,lake,NA,Irvine 1978 figure 9
465,1966,NA,NA,RB,750.4772419,NA,NA,8156,lake,NA,Irvine 1978 figure 9
466,1966,NA,NA,RB,715.7561392,NA,NA,8254,lake,NA,Irvine 1978 figure 9
467,1966,NA,NA,RB,832.3344012,NA,NA,8655,lake,NA,Irvine 1978 figure 9
468,1966,NA,NA,RB,831.0628149,NA,NA,9489,lake,NA,Irvine 1978 figure 9
469,1966,NA,NA,RB,718.338139,NA,NA,9403,lake,NA,Irvine 1978 figure 9
470,1966,NA,NA,RB,639.3056486,NA,NA,9710,lake,NA,Irvine 1978 figure 9
471,1966,NA,NA,RB,749.9433697,NA,NA,10343,lake,NA,Irvine 1978 figure 9
472,1966,NA,NA,RB,688.2277503,NA,NA,10663,lake,NA,Irvine 1978 figure 9
473,1966,NA,NA,RB,839.6047691,NA,NA,10855,lake,NA,Irvine 1978 figure 9
474,1966,NA,NA,RB,681.9086455,NA,NA,11908,lake,NA,Irvine 1978 figure 9
475,1966,NA,NA,RB,788.0036,NA,NA,11762,lake,NA,Irvine 1978 figure 9
476,1966,NA,NA,RB,816.9782971,NA,NA,11145,lake,NA,Irvine 1978 figure 9
477,1966,NA,NA,RB,896.4767123,NA,NA,11138,lake,NA,Irvine 1978 figure 9
478,1966,NA,NA,RB,859.4842263,NA,NA,11565,lake,NA,Irvine 1978 figure 9
479,1966,NA,NA,RB,733.9369123,NA,NA,15185,lake,NA,Irvine 1978 figure 9
480,1966,NA,NA,RB,866.2304288,NA,NA,12590,lake,NA,Irvine 1978 figure 9
481,1966,NA,NA,RB,912.6190644,NA,NA,13283,lake,NA,Irvine 1978 figure 9
482,1966,NA,NA,RB,893.2346524,NA,NA,13791,lake,NA,Irvine 1978 figure 9
483,1966,NA,NA,RB,600.2523623,NA,NA,4027,lake,NA,Irvine 1978 figure 9
484,1966,NA,NA,RB,504.4047869,NA,NA,5450,lake,NA,Irvine 1978 figure 9
485,1966,NA,NA,RB,503.7644099,NA,NA,5022,lake,NA,Irvine 1978 figure 9
486,2003,NA,NA,RB,690,NA,NA,5200,lake,NA,2015 Andrusak Report ( Fishery)
487,2003,NA,NA,RB,640,NA,NA,6645,lake,NA,2015 Andrusak Report ( Fishery)
488,2003,NA,NA,RB,711,NA,NA,6752,lake,NA,2015 Andrusak Report ( Fishery)
489,2003,NA,NA,RB,838,NA,NA,7107,lake,NA,2015 Andrusak Report ( Fishery)
490,2004,NA,NA,RB,626,NA,NA,5245,lake,NA,2015 Andrusak Report ( Fishery)
491,2004,NA,NA,RB,805,NA,NA,5254,lake,NA,2015 Andrusak Report ( Fishery)
492,2004,NA,NA,RB,686,NA,NA,6028,lake,NA,2015 Andrusak Report ( Fishery)
493,2004,NA,NA,RB,635,NA,NA,6310,lake,NA,2015 Andrusak Report ( Fishery)
494,2004,NA,NA,RB,661,NA,NA,6611,lake,NA,2015 Andrusak Report ( Fishery)
495,2004,NA,NA,RB,737,NA,NA,7067,lake,NA,2015 Andrusak Report ( Fishery)
496,2004,NA,NA,RB,750,NA,NA,7685,lake,NA,2015 Andrusak Report ( Fishery)
497,2004,NA,NA,RB,764,NA,NA,7827,lake,NA,2015 Andrusak Report ( Fishery)
498,2004,NA,NA,RB,758,NA,NA,7850,lake,NA,2015 Andrusak Report ( Fishery)
499,2004,NA,NA,RB,805,NA,NA,8475,lake,NA,2015 Andrusak Report ( Fishery)
500,2004,NA,NA,RB,788,NA,NA,8589,lake,NA,2015 Andrusak Report ( Fishery)
501,2004,NA,NA,RB,838,NA,NA,8641,lake,NA,2015 Andrusak Report ( Fishery)
502,2004,NA,NA,RB,838,NA,NA,8670,lake,NA,2015 Andrusak Report ( Fishery)
503,2004,NA,NA,RB,769,NA,NA,8765,lake,NA,2015 Andrusak Report ( Fishery)
504,2004,NA,NA,RB,835,NA,NA,9504,lake,NA,2015 Andrusak Report ( Fishery)
505,2004,NA,NA,RB,838,NA,NA,10234,lake,NA,2015 Andrusak Report ( Fishery)
506,2004,NA,NA,RB,864,NA,NA,10656,lake,NA,2015 Andrusak Report ( Fishery)
507,2004,NA,NA,RB,889,NA,NA,11356,lake,NA,2015 Andrusak Report ( Fishery)
508,2015,11,29,RB,385,0.681,NA,816,lake,NA,Piscivore Sampling (in-lake)
509,2015,12,5,RB,406,0.789,NA,891,lake,NA,Piscivore Sampling (in-lake)
510,2015,11,22,RB,410,0.856,NA,983,lake,NA,Piscivore Sampling (in-lake)
511,2015,11,20,RB,476,1.165,NA,672,lake,NA,Piscivore Sampling (in-lake)
512,2015,11,25,RB,451,0.989,NA,792,lake,NA,Piscivore Sampling (in-lake)
513,2015,11,16,RB,382,0.648,NA,550,lake,NA,Piscivore Sampling (in-lake)
514,2015,11,11,RB,379,0.629,NA,1045,lake,NA,Piscivore Sampling (in-lake)
515,2015,11,11,RB,487,1.355,NA,2140,lake,NA,Piscivore Sampling (in-lake)
516,2015,11,15,RB,487,1.202,NA,1858,lake,NA,Piscivore Sampling (in-lake)
517,2015,11,24,RB,422,0.869,NA,1221,lake,NA,Piscivore Sampling (in-lake)
518,2015,11,24,RB,430,0.924,NA,1989,lake,NA,Piscivore Sampling (in-lake)
519,2015,11,24,RB,395,0.773,NA,1580,lake,NA,Piscivore Sampling (in-lake)
520,2016,10,20,RB,497,1.415,NA,1123,lake,NA,Piscivore Sampling (in-lake)
521,2016,11,30,RB,475,1.174,NA,1557,lake,NA,Piscivore Sampling (in-lake)
522,2017,10,24,RB,483,1.117,NA,1077,lake,NA,Piscivore Sampling (in-lake)
523,2017,11,17,RB,430,0.839,NA,1018,lake,NA,Piscivore Sampling (in-lake)
524,2017,11,17,RB,458,1.152,NA,1455,lake,NA,Piscivore Sampling (in-lake)
525,1966,1,2,RB,580,2.8,NA,NA,NA,113,NA
526,1966,1,5,RB,650,3.6,NA,NA,NA,165,NA
527,1966,1,7,RB,420,0.8,NA,NA,NA,136,NA
528,1966,1,8,RB,600,3.1,NA,NA,NA,151,NA
529,1966,1,8,RB,630,3.6,NA,NA,NA,131,NA
530,1966,1,15,RB,710,4.6,NA,NA,NA,163,NA
531,1966,1,18,RB,737,6.4,NA,NA,NA,107,NA
532,1966,1,18,RB,620,3,NA,NA,NA,149,NA
533,1966,1,22,RB,500,1.7,NA,NA,NA,144,NA
534,1966,1,30,RB,680,5.2,NA,NA,NA,117,NA
535,1966,2,5,RB,610,3.6,NA,NA,NA,171,NA
536,1966,2,6,RB,620,3.5,NA,NA,NA,172,NA
537,1966,2,15,RB,750,6,NA,NA,NA,196,NA
538,1966,2,20,RB,680,4.5,NA,NA,NA,175,NA
539,1966,2,20,RB,730,0,NA,NA,NA,192,NA
540,1966,2,26,RB,640,3.6,NA,NA,NA,186,NA
541,1966,2,26,RB,660,4.1,NA,NA,NA,187,NA
542,1966,2,26,RB,680,4.4,NA,NA,NA,188,NA
543,1966,3,2,RB,660,4.5,NA,NA,NA,255,NA
544,1966,3,5,RB,560,1.9,NA,NA,NA,179,NA
545,1966,3,6,RB,483,1.4,NA,NA,NA,313,NA
546,1966,3,11,RB,690,4.8,NA,NA,NA,263,NA
547,1966,3,12,RB,790,6.8,NA,NA,NA,303,NA
548,1966,3,12,RB,370,0.7,NA,NA,NA,304,NA
549,1966,3,19,RB,490,1.5,NA,NA,NA,257,NA
550,1966,3,26,RB,860,9.1,NA,NA,NA,205,NA
551,1966,4,1,RB,460,1,NA,NA,NA,306,NA
552,1966,4,8,RB,430,0.9,NA,NA,NA,235,NA
553,1966,4,8,RB,320,0.5,NA,NA,NA,237,NA
554,1966,4,9,RB,520,1.5,NA,NA,NA,247,NA
555,1966,4,10,RB,690,NA,NA,NA,NA,263,NA
556,1966,4,10,RB,490,1.3,NA,NA,NA,285,NA
557,1966,4,13,RB,810,7.5,NA,NA,NA,261,NA
558,1966,4,16,RB,590,2.5,NA,NA,NA,280,NA
559,1966,4,16,RB,470,1,NA,NA,NA,281,NA
560,1966,4,16,RB,686,2.7,NA,NA,NA,282,NA
561,1966,4,16,RB,635,3.6,NA,NA,NA,288,NA
562,1966,4,16,RB,432,1.4,NA,NA,NA,291,NA
563,1966,4,17,RB,559,2.4,NA,NA,NA,293,NA
564,1966,4,18,RB,500,1.5,NA,NA,NA,284,NA
565,1966,4,21,RB,710,5.7,NA,NA,NA,273,NA
566,1966,4,24,RB,810,8.3,NA,NA,NA,278,NA
567,1966,4,26,RB,432,1.4,NA,NA,NA,307,NA
568,1966,4,30,RB,700,4.9,NA,NA,NA,203,NA
569,1966,4,30,RB,500,1.4,NA,NA,NA,252,NA
570,1966,5,1,RB,440,1.1,NA,NA,NA,248,NA
571,1966,5,2,RB,460,1,NA,NA,NA,320,NA
572,1966,5,2,RB,550,1.6,NA,NA,NA,317,NA
573,1966,5,2,RB,620,3.2,NA,NA,NA,318,NA
574,1966,5,2,RB,605,2.3,NA,NA,NA,400,NA
575,1966,5,2,RB,690,4,NA,NA,NA,401,NA
576,1966,5,2,RB,700,4.9,NA,NA,NA,250,NA
577,1966,5,2,RB,730,5.9,NA,NA,NA,314,NA
578,1966,5,2,RB,600,2.7,NA,NA,NA,301,NA
579,1966,5,2,RB,350,0.5,NA,NA,NA,402,NA
580,1966,5,2,RB,440,0.5,NA,NA,NA,403,NA
581,1966,5,3,RB,410,0.8,NA,NA,NA,417,NA
582,1966,5,4,RB,670,4.4,NA,NA,NA,312,NA
583,1966,5,6,RB,700,4.5,NA,NA,NA,503,NA
584,1966,5,7,RB,690,4,NA,NA,NA,315,NA
585,1966,5,7,RB,730,5.9,NA,NA,NA,314,NA
586,1966,5,7,RB,550,1.8,NA,NA,NA,317,NA
587,1966,5,7,RB,620,3.2,NA,NA,NA,318,NA
588,1966,5,8,RB,710,4.9,NA,NA,NA,231,NA
589,1966,5,8,RB,800,7.2,NA,NA,NA,319,NA
590,1966,5,8,RB,800,7.2,NA,NA,NA,319,NA
591,1966,5,8,RB,740,6.6,NA,NA,NA,321,NA
592,1966,5,8,RB,780,7.3,NA,NA,NA,322,NA
593,1966,5,8,RB,730,5.5,NA,NA,NA,323,NA
594,1966,5,9,RB,780,7.2,NA,NA,NA,319,NA
595,1966,5,9,RB,700,4.7,NA,NA,NA,325,NA
596,1966,5,9,RB,780,6.8,NA,NA,NA,326,NA
597,1966,5,9,RB,620,2.7,NA,NA,NA,331,NA
598,1966,5,12,RB,800,6.7,NA,NA,NA,NA,NA
599,1966,5,13,RB,470,1.5,NA,NA,NA,338,NA
600,1966,5,13,RB,510,1.5,NA,NA,NA,276,NA
601,1966,5,13,RB,490,1.6,NA,NA,NA,328,NA
602,1966,5,13,RB,775,7.5,NA,NA,NA,329,NA
603,1966,5,16,RB,530,1.8,NA,NA,NA,265,NA
604,1966,5,16,RB,760,5.9,NA,NA,NA,253,NA
605,1966,5,16,RB,400,0.8,NA,NA,NA,256,NA
606,1966,5,16,RB,500,1.3,NA,NA,NA,258,NA
607,1966,5,16,RB,530,1.6,NA,NA,NA,259,NA
608,1966,5,16,RB,640,2.8,NA,NA,NA,261,NA
609,1966,5,16,RB,650,3.6,NA,NA,NA,262,NA
610,1966,5,16,RB,450,1,NA,NA,NA,263,NA
611,1966,5,16,RB,516,1.5,NA,NA,NA,276,NA
612,1966,5,17,RB,490,1.5,NA,NA,NA,600,NA
613,1966,5,17,RB,450,1,NA,NA,NA,601,NA
614,1966,5,17,RB,630,3.5,NA,NA,NA,347,NA
615,1966,5,17,RB,680,4.1,NA,NA,NA,346,NA
616,1966,5,17,RB,700,4.1,NA,NA,NA,272,NA
617,1966,5,17,RB,700,4.2,NA,NA,NA,272,NA
618,1966,5,17,RB,700,5.7,NA,NA,NA,273,NA
619,1966,5,17,RB,740,5.7,NA,NA,NA,305,NA
620,1966,5,17,RB,800,6.5,NA,NA,NA,307,NA
621,1966,5,17,RB,630,3.7,NA,NA,NA,332,NA
622,1966,5,17,RB,470,1.1,NA,NA,NA,338,NA
623,1966,5,17,RB,400,0.8,NA,NA,NA,342,NA
624,1966,5,17,RB,370,0.5,NA,NA,NA,502,NA
625,1966,5,17,RB,730,6,NA,NA,NA,736,NA
626,1966,5,18,RB,430,1.1,NA,NA,NA,315,NA
627,1966,5,18,RB,490,1.4,NA,NA,NA,317,NA
628,1966,5,18,RB,470,1.1,NA,NA,NA,318,NA
629,1966,5,18,RB,710,5.5,NA,NA,NA,333,NA
630,1966,5,19,RB,690,3.9,NA,NA,NA,308,NA
631,1966,5,19,RB,410,0.7,NA,NA,NA,312,NA
632,1966,5,19,RB,440,1.6,NA,NA,NA,313,NA
633,1966,5,19,RB,370,0.6,NA,NA,NA,323,NA
634,1966,5,19,RB,500,1.5,NA,NA,NA,324,NA
635,1966,5,19,RB,540,1.6,NA,NA,NA,326,NA
636,1966,5,19,RB,420,0.9,NA,NA,NA,328,NA
637,1966,5,19,RB,850,6.8,NA,NA,NA,350,NA
638,1966,5,20,RB,545,2.3,NA,NA,NA,301,NA
639,1966,5,20,RB,620,2.7,NA,NA,NA,344,NA
640,1966,5,21,RB,740,5.2,NA,NA,NA,309,NA
641,1966,5,21,RB,440,1.1,NA,NA,NA,320,NA
642,1966,5,21,RB,700,4.8,NA,NA,NA,327,NA
643,1966,5,22,RB,405,0.8,NA,NA,NA,270,NA
644,1966,5,22,RB,260,0.2,NA,NA,NA,300,NA
645,1966,5,22,RB,290,0.3,NA,NA,NA,300,NA
646,1966,5,22,RB,460,1,NA,NA,NA,303,NA
647,1966,5,22,RB,420,1,NA,NA,NA,304,NA
648,1966,5,22,RB,330,0.4,NA,NA,NA,304,NA
649,1966,5,22,RB,330,0.4,NA,NA,NA,305,NA
650,1966,5,22,RB,270,0.3,NA,NA,NA,306,NA
651,1966,5,22,RB,440,1.4,NA,NA,NA,307,NA
652,1966,5,22,RB,680,4.8,NA,NA,NA,308,NA
653,1966,5,22,RB,480,1.5,NA,NA,NA,309,NA
654,1966,5,22,RB,680,3,NA,NA,NA,310,NA
655,1966,5,22,RB,430,0.9,NA,NA,NA,310,NA
656,1966,5,22,RB,330,0.5,NA,NA,NA,311,NA
657,1966,5,22,RB,520,1.6,NA,NA,NA,312,NA
658,1966,5,22,RB,520,1.5,NA,NA,NA,312,NA
659,1966,5,22,RB,460,1.1,NA,NA,NA,322,NA
660,1966,5,22,RB,460,1.1,NA,NA,NA,322,NA
661,1966,5,22,RB,590,2.7,NA,NA,NA,330,NA
662,1966,5,22,RB,590,2.6,NA,NA,NA,330,NA
663,1966,5,22,RB,480,2.2,NA,NA,NA,330,NA
664,1966,5,22,RB,400,0.6,NA,NA,NA,331,NA
665,1966,5,22,RB,330,0.4,NA,NA,NA,333,NA
666,1966,5,22,RB,400,0.7,NA,NA,NA,334,NA
667,1966,5,22,RB,400,0.9,NA,NA,NA,334,NA
668,1966,5,22,RB,580,2.2,NA,NA,NA,336,NA
669,1966,5,22,RB,710,2.3,NA,NA,NA,337,NA
670,1966,5,22,RB,555,1.9,NA,NA,NA,372,NA
